time,voltage,prim,bis,channel,stim
0.0371,-2.2287157221728975e-05,-2.221003016204187e-07,8.288539375034453e-09,0,a
0.0372,-2.2966597518395666e-05,2.393365423056224e-07,-7.959075827004376e-08,0,a
0.0373,-2.233717274175665e-05,-1.6572766819908234e-07,1.015839604660347e-07,0,a
0.0374,-2.278434022632623e-05,8.265157977768538e-08,3.400279442745213e-08,0,a
0.0375,-2.271864277906261e-05,3.4134492558797876e-07,2.1998102679628636e-07,0,a
0.0376,-2.1313137964992706e-05,4.942154121897767e-07,3.769158503769672e-10,0,a
0.0377,-2.13016939897569e-05,8.378232732881639e-08,-2.57421466572557e-07,0,a
0.0378,-2.2467295797076164e-05,-4.309194741296923e-07,-1.6699909079473981e-07,0,a
0.0379,-2.260589638738178e-05,-6.7818601944426955e-09,1.8739099133018264e-07,0,a
0.038,-2.1322039570340233e-05,6.459553013193642e-07,3.227892812253261e-07,0,a
0.0381,-2.052942989311807e-05,5.37448369546286e-07,-5.072114529781609e-08,0,a
0.0382,-2.0993551278742918e-05,-1.5894529608789096e-07,-3.396964362345476e-07,0,a
0.0383,-2.179887545860391e-05,-3.731340073842786e-07,-1.1392278894599063e-07,0,a
0.0384,-2.1648831915270904e-05,1.9568000270831412e-07,-1.4270004302530863e-08,0,a
0.0385,-2.0406511270617972e-05,-2.0175530899548352e-07,3.3192585364664033e-07,0,a
0.0386,-2.2404141385590367e-05,6.226435535556423e-07,-1.1453522244595564e-07,0,a
0.0387,-1.9780901254603977e-05,-1.4792566462955281e-07,2.499805397932808e-07,0,a
0.0388,-2.085028826450663e-05,5.481863103843588e-07,-3.073423856188576e-07,0,a
0.0389,-2.0759582454437284e-05,-2.9938360330093044e-07,9.711007209098899e-08,0,a
0.039,-2.067905206450677e-05,1.4340455164341413e-07,-7.996735204943083e-08,0,a
0.0391,-2.0420074609576395e-05,3.082842542360663e-07,1.28993530493836e-07,0,a
0.0392,-1.9834729691729078e-05,8.759698818057757e-08,5.976350064973665e-08,0,a
0.0393,-2.0416261099965043e-05,3.226950535926241e-07,-3.333388092206609e-07,0,a
0.0394,-1.9451989448798516e-05,-6.917321734259163e-07,-1.4166184667750638e-07,0,a
0.0395,-2.1909926212006827e-05,-3.373885518519415e-07,-1.5357681933179536e-07,0,a
0.0396,-2.1428426755520867e-05,-1.3803540440276193e-07,4.948276010108139e-07,0,a
0.0397,-1.98660956620068e-05,7.927506296065254e-07,2.4423475494292306e-07,0,a
0.0398,-1.9531674323187254e-05,3.953157129768277e-07,-2.1522604157434857e-08,0,a
0.0399,-2.024247961659038e-05,-2.0260321687506656e-07,-1.9676293958798617e-07,0,a
0.04,-2.0473905312632008e-05,2.024618108425669e-07,-1.1858525643975935e-07,0,a
0.0401,-1.8924288890659547e-05,3.9559943657549635e-08,3.0428114403093813e-07,0,a
0.0402,-2.0123799785617735e-05,7.102402152177479e-07,4.379818299076981e-08,0,a
0.0403,-1.8343184666978768e-05,3.3385635981487627e-07,1.8616657186724e-07,0,a
0.0404,-1.7922719811214915e-05,5.980596592592697e-07,-1.9991845900628835e-07,0,a
0.0405,-1.832962080783993e-05,1.104848381988828e-07,-1.1924448900777222e-07,0,a
0.0406,-1.801173015238212e-05,-2.387710720844037e-08,-8.406461286730046e-08,0,a
0.0407,-1.799435113284023e-05,3.4586582065736834e-07,1.1006106369919482e-07,0,a
0.0408,-1.7292023345867824e-05,4.406680292964673e-07,9.418818297899517e-09,0,a
0.0409,-1.6689726064492724e-05,4.379347685258181e-09,-2.779548755833125e-07,0,a
0.041,-1.7981213089784454e-05,-4.879988060925692e-07,-2.230418536868167e-07,0,a
0.0411,-1.875601976414553e-05,-2.2845753176398286e-07,1.311129980663125e-07,0,a
0.0412,-1.7375098659784676e-05,3.977183418841956e-07,4.15849155189793e-07,0,a
0.0413,-1.678805806413186e-05,7.595486594768098e-07,3.4661741753117464e-08,0,a
0.0414,-1.6477373785715106e-05,-1.2447230650463042e-07,7.911519546331778e-09,0,a
0.0415,-1.7748515579298568e-05,4.21452900523191e-07,-2.7107886054785054e-07,0,a
0.0416,-1.552369936256228e-05,-5.3687922166741856e-08,9.856997962500598e-08,0,a
0.0417,-1.6638437552215338e-05,1.7123763237038747e-07,-4.4401164832565983e-07,0,a
0.0418,-1.7234802682187405e-05,-9.105820444537885e-07,3.437677231533942e-09,0,a
0.0419,-1.8255445495923646e-05,-4.337489047214003e-08,5.5383705368841374e-08,0,a
0.042,-1.676856222363176e-05,3.373887484769115e-07,5.428170642577747e-07,0,a
0.0421,-1.622263643675667e-05,7.178691483195354e-07,8.128619002160999e-08,0,a
0.0422,-1.6101838050965037e-05,2.0048367959268993e-07,-1.624773345063586e-08,0,a
0.0423,-1.6167111184853692e-05,2.88645548125004e-07,-1.0403278511886583e-07,0,a
0.0424,-1.5356699792381655e-05,4.057707929629379e-07,-8.787939016520292e-08,0,a
0.0425,-1.4884525672076223e-05,-6.315449090291887e-08,-4.7566132759299835e-08,0,a
0.0426,-1.6356574657562452e-05,1.459471498471045e-07,-2.771071678472145e-07,0,a
0.0427,-1.4918858342840335e-05,-4.2555071057870554e-07,3.6828314601903536e-08,0,a
0.0428,-1.6161177803812347e-05,4.7330452902791736e-08,-2.557728399783212e-07,0,a
0.0429,-1.6214583298854073e-05,-6.213713700878591e-07,2.2864643984568217e-07,0,a
0.043,-1.6782972453103912e-05,2.6038860895834096e-07,1.3516348203700801e-08,0,a
0.0431,-1.5380011976937324e-05,8.787949751389414e-08,6.612139611233993e-07,0,a
0.0432,-1.595094480631239e-05,1.3622705132823387e-06,-1.5174038194444503e-07,0,a
0.0433,-1.2696160913256896e-05,-1.9483253687499403e-07,8.656046489196931e-08,0,a
0.0434,-1.5964509587562304e-05,3.4756089218980217e-07,-7.352944717191212e-07,0,a
0.0435,-1.4908262129742988e-05,-8.436129018750248e-07,2.0750098888118522e-07,0,a
0.0436,-1.5226999618881966e-05,4.2767042976856163e-07,-7.619957694289712e-08,0,a
0.0437,-1.4681498298256624e-05,1.189621613611108e-07,2.5624397572840047e-07,0,a
0.0438,-1.4551375645659655e-05,-7.488097468982335e-08,-1.9586846235033394e-07,0,a
0.0439,-1.5451642542951434e-05,-1.5993495728244018e-07,-1.4100247734723818e-07,0,a
0.044,-1.5161303170103943e-05,-3.0404527068060375e-07,1.269209521111199e-07,0,a
0.0441,-1.5463511457701465e-05,3.058818816435364e-07,1.8362346580093275e-07,0,a
0.0442,-1.453399689802083e-05,3.9093544012035804e-07,3.474199482022092e-07,0,a
0.0443,-1.3988496849742869e-05,7.382145739260241e-07,-2.2671542867129203e-07,0,a
0.0444,-1.3248867735923391e-05,-3.7426440437033975e-07,-6.522648263270109e-08,0,a
0.0445,-1.565679011113185e-05,1.9525599222225476e-07,-4.09444171128122e-07,0,a
0.0446,-1.3402728873076103e-05,-4.90117939458342e-07,3.174205723703637e-07,0,a
0.0447,-1.4719221554298419e-05,5.779973127407513e-07,4.6577279516955736e-08,0,a
0.0448,-1.3922798172909595e-05,3.34987830773122e-07,2.756470610077245e-07,0,a
0.0449,-1.2397765380756735e-05,3.3682324356483167e-07,-2.0721952808587475e-09,0,a
0.045,-1.3708751823603927e-05,5.71780726898175e-07,-1.4279260641823316e-07,0,a
0.0451,-1.220745599221507e-05,-9.338998848157754e-08,4.0690224972194606e-08,0,a
0.0452,-1.2677935346201466e-05,4.5889391848141554e-07,-2.72114912975318e-07,0,a
0.0453,-1.2332070068159679e-05,-2.4456401202777893e-07,1.6770561397229306e-07,0,a
0.0454,-1.294114802829841e-05,4.0972685343530164e-07,-2.2219426634872155e-07,0,a
0.0455,-1.1448754785895558e-05,-2.076888805647491e-07,4.563479504781262e-08,0,a
0.0456,-1.2955136709853928e-05,-1.0765962688434106e-07,-2.326494477192082e-07,0,a
0.0457,-1.3264126908951434e-05,-2.88221489722323e-07,1.770301332005947e-07,0,a
0.0458,-1.2313419255062527e-05,3.234015190370351e-07,3.55661852368863e-07,0,a
0.0459,-1.1984932152742824e-05,9.59325930222248e-07,1.82728662214563e-07,0,a
0.046,-1.0386149118284688e-05,2.5996449692136603e-07,-4.95438754459587e-08,0,a
0.0461,-1.153352576429843e-05,1.7476989269915884e-07,-4.979358676867269e-07,0,a
0.0462,-1.1460622474645344e-05,-5.344816728379326e-07,-1.409555739506403e-07,0,a
0.0463,-1.1989594136798486e-05,-1.6290222493055482e-07,-1.2696828377631617e-07,0,a
0.0464,-1.2022232439090098e-05,-2.0613495862978974e-07,3.194457168611011e-07,0,a
0.0465,-1.207902735053471e-05,4.238554777453708e-07,2.385838202854695e-07,0,a
0.0466,-1.0718027703562373e-05,5.528492359258536e-07,1.815513041790717e-07,0,a
0.0467,-1.036368473131254e-05,3.385189539074254e-07,-1.6878879762960737e-07,0,a
0.0468,-1.1063470488812432e-05,-8.251091514345133e-08,-3.715329602931498e-07,0,a
0.0469,-1.096556044899273e-05,-5.617496449535958e-07,-4.775431209259235e-08,0,a
0.047,-1.2048933666173323e-05,1.9525601762964837e-07,4.5211434921268946e-08,0,a
0.0471,-1.0477702435923489e-05,5.3123389620355496e-08,3.2335446274840674e-07,0,a
0.0472,-1.0806190280131662e-05,4.083137432916245e-07,-7.064253177625998e-08,0,a
0.0473,-1.0823992436298453e-05,-1.6671577699131578e-08,-2.4724853600307153e-08,0,a
0.0474,-1.0527717169020882e-05,-2.1051171180565937e-08,-1.8018555054318627e-07,0,a
0.0475,-1.086934379367336e-05,-1.3224290833793437e-07,-2.354762636108384e-08,0,a
0.0476,-1.1220721161312258e-05,-8.731445678238307e-08,-1.0318549860804948e-07,0,a
0.0477,-1.078966053936803e-05,-3.306076670047144e-07,1.487732463595462e-07,0,a
0.0478,-1.1861166794687505e-05,3.1407683074070417e-07,-8.086198736879172e-08,0,a
0.0479,-1.0278490669090142e-05,-3.2990041888875826e-07,2.3453359973620536e-07,0,a
0.048,-1.1779361796034304e-05,3.7299313220390173e-07,-1.3610471126528659e-08,0,a
0.0481,-1.0742187398075803e-05,2.732454173611182e-07,3.9597483793976547e-07,0,a
0.0482,-9.458754417006787e-06,8.580240949305381e-07,-4.6011987722361167e-08,0,a
0.0483,-9.205289511242688e-06,2.3495716903681823e-07,-8.754984054630853e-08,0,a
0.0484,-1.0037315890965348e-05,1.059589572219256e-08,-3.5735704677472587e-07,0,a
0.0485,-9.42696672984021e-06,-2.1404704539363936e-07,-3.7205792190609327e-09,0,a
0.0486,-9.847430647423608e-06,2.2379543137963543e-07,1.1976297254016878e-07,0,a
0.0487,-9.365929596826439e-06,3.6988481334269885e-07,8.92922287577721e-08,0,a
0.0488,-8.317312289812115e-06,5.3829640879676926e-08,-4.313903654783714e-08,0,a
0.0489,-9.685941724784579e-06,9.437832173612407e-08,-2.4409370759264556e-07,0,a
0.049,-9.082794631618067e-06,-3.623963094352379e-07,1.1999833404783768e-07,0,a
0.0491,-9.404501218117825e-06,4.1382464302318995e-07,1.256967594244037e-07,0,a
0.0492,-8.444467795715009e-06,4.7146860000933523e-07,6.348417227317133e-08,0,a
0.0493,-7.668388831590063e-06,-1.7194379261572395e-07,1.5635173753061034e-08,0,a
0.0494,-9.920332595964997e-06,4.607301642823731e-07,-1.7886702960189016e-07,0,a
0.0495,-7.062277302867891e-06,-6.51324887963352e-08,2.3175461174844127e-07,0,a
0.0496,-7.863786297979068e-06,5.233200426295998e-07,-2.713613922145268e-07,0,a
0.0497,-8.350372468076198e-06,-3.5335401236120737e-07,-4.700095445987353e-08,0,a
0.0498,-8.122339339951512e-06,-2.061353521759558e-07,-2.1946354854926133e-08,0,a
0.0499,-8.482192354506934e-06,4.574809780648214e-07,2.3217818359619794e-08,0,a
0.05,-6.977929533881735e-06,-2.83700557282348e-07,1.5159911729167824e-07,0,a
0.0501,-8.973441011798556e-06,2.486619996990789e-07,-1.5287041918211907e-07,0,a
0.0502,-7.736206355409697e-06,-1.1302794815358123e-09,2.8468949575770174e-07,0,a
0.0503,-6.981320372326344e-06,5.703679299907572e-07,-7.422196089348209e-08,0,a
0.0504,-7.262337221826282e-06,2.599611701863265e-08,9.701483998459774e-09,0,a
0.0505,-7.6582180043538e-06,2.7974172513843536e-08,-2.180969431882893e-07,0,a
0.0506,-6.8973978547848144e-06,-8.392289957411079e-08,-2.2228625635880706e-08,0,a
0.0507,-7.514105920548614e-06,-4.0689759889009467e-08,1.5258978436753912e-08,0,a
0.0508,-7.780287284020828e-06,7.375110782410527e-08,4.657691709569607e-08,0,a
0.0509,-6.676144531312498e-06,5.5807851712977445e-08,1.2541391564205012e-07,0,a
0.051,-7.346682365409681e-06,3.3555198703714093e-07,-1.6021750240276634e-07,0,a
0.0511,-6.773631322909407e-06,-4.069013993841938e-07,-1.2247394027837993e-09,0,a
0.0512,-7.896848729465079e-06,5.213363350462605e-08,-1.1411128190593003e-07,0,a
0.0513,-7.190281464895801e-06,-6.781858680649129e-09,2.2346609141355776e-07,0,a
0.0514,-6.793976898951355e-06,2.6349687485647947e-07,9.767534844138394e-08,0,a
0.0515,-7.106358104895641e-06,3.4515967882877785e-07,-3.4709000810164194e-08,0,a
0.0516,-6.154802428409467e-06,-1.1090886111114166e-07,6.88529024706442e-08,0,a
0.0517,-7.1267034822847805e-06,4.70055582268412e-07,4.144345548453635e-08,0,a
0.0518,-5.6961913580904055e-06,4.694900452823869e-07,8.632526750001238e-08,0,a
0.0519,-4.746332292562307e-06,1.4806694138889543e-07,-1.3883624445055776e-07,0,a
0.052,-6.6825026581180926e-06,5.3546848916738783e-08,-3.17090650017003e-07,0,a
0.0521,-5.53555081134019e-06,-4.81781904768622e-07,9.23060975463321e-08,0,a
0.0522,-6.191678006868174e-06,4.249852340278917e-07,-9.696846043828636e-08,0,a
0.0523,-5.407546956034417e-06,-2.3735853239812028e-07,2.977346946096405e-07,0,a
0.0524,-6.24762640853455e-06,4.114221790602995e-07,-5.712596658958344e-08,0,a
0.0525,-4.957411469687275e-06,2.536073342591414e-07,3.466662118209482e-07,0,a
0.0526,-4.646724953256994e-06,8.026401030647244e-07,-2.092902753920045e-07,0,a
0.0527,-3.839706099340376e-06,-2.1644864711571415e-07,-2.6208410233634295e-07,0,a
0.0528,-5.6067574110344175e-06,-5.326449727498874e-07,-3.309837231126099e-07,0,a
0.0529,-6.244659871506656e-06,-1.9031106627310525e-07,7.765964506940715e-08,0,a
0.053,-4.410639298159692e-06,1.653028809250737e-08,3.5076378555243184e-07,0,a
0.0531,-5.557166546756896e-06,5.196463839074081e-07,4.803814225277182e-09,0,a
0.0532,-4.685720719784431e-06,-1.7589962359727373e-07,4.459901177319116e-08,0,a
0.0533,-4.938338168951513e-06,1.5032732341208087e-07,-1.4034308325928003e-07,0,a
0.0534,-5.1061845765206545e-06,9.861713412956798e-08,9.941740345218259e-08,0,a
0.0535,-4.389869317395726e-06,1.2235258675927403e-07,-3.29665675725617e-08,0,a
0.0536,-4.571280408673692e-06,5.1427620694395784e-08,6.875731120408041e-09,0,a
0.0537,-4.951901714437466e-06,1.192443274907921e-07,-3.7658291667402064e-10,0,a
0.0538,-4.0321363349233495e-06,1.2122283800925198e-07,8.298144419291732e-08,0,a
0.0539,-4.207611894645937e-06,3.003719532731477e-07,-3.423795490898479e-08,0,a
0.054,-4.050785854618023e-06,1.6530462763837727e-08,-1.1623064113422034e-07,0,a
0.0541,-3.982544946631836e-06,-2.2746908539340903e-07,-1.62006716587982e-07,0,a
0.0542,-4.890019150826164e-06,-1.856481964907983e-07,1.8461317050938676e-08,0,a
0.0543,-4.607730444090418e-06,7.191441391665374e-08,1.9728100030086643e-07,0,a
0.0544,-3.7668017048818743e-06,3.6437391550919024e-07,-9.136584280826068e-09,0,a
0.0545,-3.796897404298593e-06,-2.130579493332765e-07,4.817808613733074e-08,0,a
0.0546,-5.246904292090248e-06,2.1644867232864593e-07,-7.728275221448872e-08,0,a
0.0547,-3.1174556878959365e-06,1.3252565886572411e-07,2.858196870092477e-07,0,a
0.0548,-3.3993204277014207e-06,6.444011116944667e-07,-3.426635191650931e-07,0,a
0.0549,-3.3137009570068484e-06,-8.115418851666334e-07,-5.971641669285588e-08,0,a
0.055,-5.552081343395836e-06,-4.662359121284353e-08,-2.3538082318053083e-07,0,a
0.0551,-3.539191201339952e-06,-6.174135784712588e-08,4.942154310432203e-07,0,a
0.0552,-3.498925030548226e-06,6.711044079630276e-07,1.8225518177426e-08,0,a
0.0553,-3.5387681195067535e-06,8.052963319434465e-09,2.2643274450611232e-07,0,a
0.0554,-3.515032311381648e-06,6.175568756712111e-07,-2.465897100015807e-07,0,a
0.0555,-1.6462544035345927e-06,-6.866472204171469e-08,1.4232130429167432e-07,0,a
0.0556,-3.744762285631898e-06,4.3501687619445747e-07,-2.977817840246645e-07,0,a
0.0557,-2.2099816827982755e-06,-2.7578847640278247e-07,2.184268845509608e-07,0,a
0.0558,-2.4736198327429405e-06,5.866159316111676e-07,-1.4246245470835997e-07,0,a
0.0559,-1.9849144907983947e-06,7.629512069377556e-09,2.7786083604931004e-08,0,a
0.056,-2.1870931465901432e-06,-1.9243022558798942e-07,-1.9695147158183462e-07,0,a
0.0561,-3.0509105095069083e-06,-4.238483134336295e-09,-8.218102409253243e-08,0,a
0.0562,-1.997629940201403e-06,-2.3891356020821977e-07,1.2367153631946155e-07,0,a
0.0563,-2.9038338272148034e-06,1.785843833703953e-07,8.411161619603458e-08,0,a
0.0564,-2.515157359395722e-06,2.4809636545376746e-07,1.79761962577081e-07,0,a
0.0565,-1.2533408438401004e-06,3.0037232752302316e-07,-1.4340444187658094e-07,0,a
0.0566,-2.0027168446457347e-06,-2.516289422593475e-07,-2.612360845123649e-07,0,a
0.0567,-3.2700441861737637e-06,-5.356118880833272e-07,-2.1018519448761438e-07,0,a
0.0568,-2.860176508090082e-06,-3.3018325593982007e-07,1.4227411991212444e-07,0,a
0.0569,-2.993266612465195e-06,1.7519341747702585e-07,2.3721783999071435e-07,0,a
0.057,-2.744463933742686e-06,1.7604163188881583e-07,2.9660460376698406e-07,0,a
0.0571,-2.3320516124236354e-06,5.596305553611322e-07,1.953503030709126e-07,0,a
0.0572,-1.3143749463817984e-06,7.612443266897636e-07,-2.9905520987578354e-08,0,a
0.0573,-4.6073095367339504e-07,8.632506892608082e-08,-8.317019821449886e-08,0,a
0.0574,-2.073076405645393e-06,3.101199607176355e-07,-3.6531624735338906e-07,0,a
0.0575,-3.8401506422889166e-07,-3.3470441537040367e-07,1.5809802149837535e-07,0,a
0.0576,-1.4648441997846065e-06,5.606191334212069e-07,-2.0660543888430694e-07,0,a
0.0577,-3.912190053817721e-07,-3.096963559352853e-07,1.8885102067904913e-07,0,a
0.0578,-1.3131041320347473e-06,2.318486466667437e-07,-7.973184416046093e-08,0,a
0.0579,-7.692982597843755e-07,3.214236009398241e-07,1.770299094923464e-07,0,a
0.058,5.730517974377001e-07,2.2139337254175375e-07,-5.8350649757743196e-08,0,a
0.0581,-6.489240144094861e-07,5.679669739351421e-08,-3.2132931522069024e-07,0,a
0.0582,-5.989081676038328e-07,-6.425643447222467e-07,1.0361161791609104e-08,0,a
0.0583,-1.3546412367290402e-06,2.5247685791658105e-07,-2.5054659157439287e-08,0,a
0.0584,1.0850655934025702e-07,-1.836728007880361e-08,3.2872313872686957e-07,0,a
0.0585,-6.540100078402435e-07,3.436050714583618e-07,-1.3553956618361127e-07,0,a
0.0586,-3.2382602235395466e-07,-1.541418406342527e-07,4.67184153379598e-08,0,a
0.0587,-3.539189625625011e-07,1.2178796593507579e-07,-6.404915896608116e-08,0,a
0.0588,-2.886461100350162e-07,1.514575945601183e-07,3.99835145740941e-08,0,a
0.0589,1.305467613264003e-07,-3.4191296911970364e-08,9.79105880340394e-08,0,a
0.059,-4.5649285329841225e-07,4.1551973003719394e-07,-1.448172417823831e-07,0,a
0.0591,9.579130800765656e-07,-2.82994130787031e-07,9.277889160444948e-09,0,a
0.0592,-7.184356310346927e-07,-6.357629430635482e-09,-2.9118856975777187e-07,0,a
0.0593,-4.755657415903187e-07,-4.5804597923612174e-07,2.1098574501541323e-08,0,a
0.0594,-4.1622485763179954e-07,-2.1969840728240685e-07,9.324676152829733e-09,0,a
0.0595,-1.3775308528819134e-06,2.1616399027853637e-08,3.824113991512248e-07,0,a
0.0596,-4.107165445067578e-07,6.891882182175525e-07,2.267156327129618e-07,0,a
0.0597,1.6513397970208582e-06,4.604484908564784e-07,2.999969865274275e-08,0,a
0.0598,3.814619687521879e-09,1.1161549498608204e-07,-4.136354523734471e-07,0,a
0.0599,-7.587005954851176e-08,-5.517181389027889e-07,-9.094061394289826e-08,0,a
0.06,-3.814619687508326e-09,1.8762664902778365e-07,2.1560088708949137e-07,0,a
0.0601,5.666945667708728e-07,7.584181562545562e-07,2.701369096774957e-07,0,a
0.0602,2.1993844092151567e-06,2.586925901296982e-07,6.150590960338965e-08,0,a
0.0603,7.722631507015861e-07,3.721443778379527e-07,-3.346571556542874e-07,0,a
0.0604,1.6831277002847311e-06,-2.4555331070830617e-07,-1.5984031314815676e-07,0,a
0.0605,1.462724477090238e-06,-2.2082834931477215e-07,-2.5035683893209633e-07,0,a
0.0606,1.0977810275727008e-07,-3.789261389583363e-07,-1.0926101442874668e-08,0,a
0.0607,5.46349283409722e-07,-2.7833161503693017e-07,1.407670482700038e-07,0,a
0.0608,6.277296319794474e-07,2.014727954952392e-07,3.6121866393519983e-07,0,a
0.0609,7.141964892429877e-07,7.047298528472632e-07,2.2511424431782815e-07,0,a
0.061,2.660538841951512e-06,3.970111179165542e-07,-5.183119397576125e-10,0,a
0.0611,1.81876298572911e-06,1.9991785967596646e-07,-3.281110409413488e-07,0,a
0.0612,1.3139500682708872e-06,-2.796032699767833e-07,-2.7489380504930275e-07,0,a
0.0613,1.8217290320211616e-06,-4.27670297231354e-07,3.635761830712129e-08,0,a
0.0614,5.357520940350478e-07,3.089907145973303e-07,3.023497509564956e-08,0,a
0.0615,2.2409222120628783e-06,-1.8889834468983457e-07,2.324140169628915e-07,0,a
0.0616,1.2550339979516579e-06,2.695717536573205e-07,-2.2153499874390157e-07,0,a
0.0617,1.344467355007009e-06,-3.556142816343744e-07,1.7481689240124044e-07,0,a
0.0618,1.1740793671597552e-06,3.3555233251388674e-07,2.3265158509309987e-08,0,a
0.0619,2.2616909954933183e-06,3.3936722918525045e-07,2.562438457253663e-07,0,a
0.062,2.3625690425627604e-06,4.131172555417245e-07,-2.85867403133069e-08,0,a
0.0621,2.4134311337849283e-06,2.4979211157396604e-07,-1.4585343095684132e-07,0,a
0.0622,3.0110673302152172e-06,-9.819306368527348e-08,-2.284578939336516e-07,0,a
0.0623,2.067989851506939e-06,-2.7225642625923023e-07,-3.1327606120826445e-07,0,a
0.0624,1.5966618550072384e-06,-6.900360720508272e-07,8.34994119753541e-08,0,a
0.0625,9.409591140627352e-07,1.5230517224078873e-07,1.609708103965784e-07,0,a
0.0626,2.5249053682293055e-06,2.106560049305051e-07,3.618308212977684e-07,0,a
0.0627,2.2286298697987537e-06,3.95456391842478e-07,2.943432911880193e-08,0,a
0.0628,2.127328289590169e-06,2.4060815959719457e-07,-5.5713211339490264e-08,0,a
0.0629,3.246729847020889e-06,4.3516370912034225e-08,-3.22599869227565e-08,0,a
0.063,2.359178982534857e-06,2.986764310742085e-07,-1.1858508562961076e-07,0,a
0.0631,3.0233575828127944e-06,-1.151470972916377e-07,1.1849072881018284e-07,0,a
0.0632,2.9012885551459757e-06,3.989885573425827e-07,-9.579103687044208e-08,0,a
0.0633,3.5561446545626045e-06,1.1303320462882305e-08,-9.687462176700996e-08,0,a
0.0634,3.0572675442014417e-06,-4.057709625926676e-07,-7.54460854706504e-08,0,a
0.0635,1.6839756673679734e-06,1.7265030093063148e-07,7.365657413428075e-08,0,a
0.0636,4.074095557354498e-06,2.3227304286572455e-07,4.818764619105495e-07,0,a
0.0637,3.754086672798616e-06,1.0398584231389808e-06,-2.9622635270079578e-08,0,a
0.0638,4.803550936784917e-06,8.378239512039274e-08,-1.0007725187499378e-07,0,a
0.0639,4.3254427427156755e-06,-6.79587127592568e-08,-4.3977344703090493e-07,0,a
0.064,3.5502105345208454e-06,-2.7946191795373396e-07,-2.485677171034254e-07,0,a
0.0641,3.9651651829237156e-06,-6.619207561898835e-07,-1.940291445060031e-08,0,a
0.0642,2.339680474146024e-06,-1.2616745611105773e-07,3.9889591617291957e-08,0,a
0.0643,3.171708166187672e-06,-1.597931431018582e-07,3.0804857150310577e-07,0,a
0.0644,3.485785753618141e-06,2.622249583194338e-07,2.3199012560952928e-07,0,a
0.0645,3.1263553491043256e-06,5.698029207175301e-07,1.7552306441357072e-07,0,a
0.0646,4.8811169283402635e-06,3.6677605013885387e-07,-1.770300710555687e-07,0,a
0.0647,4.5861139040347026e-06,-2.688652548472723e-07,-2.9707549807866727e-07,0,a
0.0648,2.319759584562508e-06,-3.214235735184717e-07,-3.8194132083316775e-08,0,a
0.0649,3.916846207784848e-06,2.5219365388890353e-07,2.902465395663661e-07,0,a
0.065,5.342694865701414e-06,6.018743638518259e-07,1.2899327556323857e-07,0,a
0.0651,4.1253826761179855e-06,6.55562531712441e-08,-1.1133256100002295e-07,0,a
0.0652,4.11351496729858e-06,-8.180402911116535e-08,-1.214109999181724e-07,0,a
0.0653,5.097282778367917e-06,2.376413640973086e-07,-1.4740825972187935e-08,0,a
0.0654,4.838306768409913e-06,2.1333775254680284e-08,-3.612195262495429e-08,0,a
0.0655,4.177516293062621e-06,-1.9016988698602822e-07,-1.3191315958183238e-07,0,a
0.0656,4.52677311740983e-06,-1.5809811464818853e-07,-2.9716892669790224e-08,0,a
0.0657,4.3640124244653474e-06,-6.781690275469039e-08,1.1062633567282344e-07,0,a
0.0658,3.974065584798551e-06,1.417091200324421e-07,2.901068616668317e-08,0,a
0.0659,4.951900477507156e-06,-7.106605614813902e-08,2.120218801929486e-07,0,a
0.066,4.150814256020932e-06,5.682487378241554e-07,-1.783960220123879e-07,0,a
0.0661,5.678811798271016e-06,-3.9347894600472156e-07,1.4227383479935945e-07,0,a
0.0662,3.7714636394929903e-06,3.557554482499393e-07,-1.69871765200643e-07,0,a
0.0663,5.218080600770751e-06,5.8633442222226434e-08,2.405142520972855e-07,0,a
0.0664,5.854712124937695e-06,3.2806381028713495e-07,-5.0862439253029494e-08,0,a
0.0665,4.755655070354397e-06,2.0316813049085075e-07,-4.247977060340436e-08,0,a
0.0666,5.827584992243303e-06,-6.880586958798665e-08,-7.276174971458201e-08,0,a
0.0667,5.648294516173735e-06,1.0977856114338896e-07,-1.9290123769913777e-07,0,a
0.0668,5.084990753784563e-06,-3.7553558260656257e-07,6.89471431435124e-08,0,a
0.0669,4.700978244423616e-06,1.3803555984255058e-07,-8.816199304314865e-08,0,a
0.067,6.0624011957013864e-06,-1.5470741798605698e-07,3.4176854777009884e-07,0,a
0.0671,4.620868499826391e-06,6.49770060703734e-07,-9.88995128286729e-08,0,a
0.0672,6.650288426534818e-06,-1.5866297864346808e-07,2.3872484972681136e-07,0,a
0.0673,5.586412259770982e-06,5.61467131194377e-07,-3.2806404125620977e-07,0,a
0.0674,6.305269893409523e-06,-3.3442206306489524e-07,1.5644962884104604e-07,0,a
0.0675,5.6470222373401316e-06,3.1068590787967004e-07,-1.0337363878236003e-07,0,a
0.0676,6.518469983409992e-06,2.5134621484729697e-07,1.0459834007568366e-07,0,a
0.0677,7.059308537951415e-06,-2.0627042837844238e-08,-5.872766164663677e-08,0,a
0.0678,5.585141108826597e-06,1.3450292293975971e-07,-2.0340331917283205e-07,0,a
0.0679,6.9219787522292715e-06,-3.588637426711991e-07,1.0125413802931008e-07,0,a
0.068,5.982717309937818e-06,2.83135371250086e-07,-1.698715947175845e-07,0,a
0.0681,6.434547222576856e-06,-3.751118612129938e-07,2.083952962761861e-07,0,a
